developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,total_reviews,total_positive,total_negative,positive_percentual,metacritic,is_free,price_initial (USD),label_positive,release_year
['Tzar Games Studio'],['Tzar Games Studio'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,0,['windows'],True,2,1,1,50.0,0,False,1.99,0,
['Aidan Miranda'],['Aidan Miranda'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Indie']",0,25,['windows'],True,4,4,0,100.0,0,False,4.99,1,
['Bisso'],['Bisso'],"['Single-player', 'Family Sharing']","['Action', 'Indie']",0,0,['windows'],True,1,1,0,100.0,0,False,4.99,1,
['Domynyo SRL'],['Domynyo SRL'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,0,['windows'],True,3,0,3,0.0,0,False,7.99,0,
['剑仙工作室'],['剑仙工作室'],"['Single-player', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",0,0,['windows'],True,1,0,1,0.0,0,False,5.99,0,
"['Tachyon Inc.', 'Natsume Inc.']","['Natsume Inc.', 'Arc System Works']","['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'RPG', 'Sports']",0,29,['windows'],True,2,2,0,100.0,0,False,29.99,1,
['Cornutopia Software'],['Cornutopia Software'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,8,['windows'],True,1,1,0,100.0,0,False,8.99,1,
['Aleksey Izimov'],['VN Devs'],"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Commentary available', 'Family Sharing']",['Simulation'],0,15,['windows'],True,28,28,0,100.0,0,False,5.99,1,
['MotionVolt Games Ltd'],['MotionVolt Games Ltd'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Family Sharing']","['Action', 'Sports', 'Early Access']",0,65,"['windows', 'mac']",True,6,6,0,100.0,0,False,4.99,1,
['Akuu22a'],['Sentinel'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",0,0,['windows'],True,1,1,0,100.0,0,False,2.99,1,
['Mach Point Gaming'],['Mach Point Gaming'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,9,['windows'],True,1,1,0,100.0,0,False,0.99,1,
['Dripping Wet Games'],['Dripping Wet Games'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,4,3,1,75.0,0,False,1.99,0,
['Idea Bombers'],['Idea Bombers'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Casual', 'Indie', 'RPG', 'Early Access']",0,96,['windows'],True,1,0,1,0.0,0,False,6.99,0,
['Maki Toguro'],['Maki Toguro'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Indie'],0,54,['windows'],True,5,5,0,100.0,0,False,5.8,1,
['OrangutanLeMonk'],['OrangutanLeMonk'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",0,5,['windows'],True,13,13,0,100.0,0,False,2.99,1,
"[""Chilla's Art""]","[""Chilla's Art""]","['Single-player', 'Steam Achievements', 'Family Sharing']",['Indie'],0,6,['windows'],True,325,278,47,85.5,0,False,6.99,1,
['İNİTİUM STUDİO'],['İNİTİUM STUDİO'],"['Single-player', 'VR Only', 'Family Sharing']","['Action', 'Racing', 'Simulation', 'Sports']",0,0,['windows'],True,2,0,2,0.0,0,False,7.99,0,
['Mascot Bro Studio'],['Mascot Bro Studio'],"['Single-player', 'Multi-player', 'Co-op', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",0,0,['windows'],True,9,8,1,88.9,0,False,11.99,1,
['robinz'],['robinz'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,7,['windows'],True,3,2,1,66.7,0,False,2.99,0,
['Braden Reddell'],['98 REDD GAMES'],"['Single-player', 'Family Sharing']","['Adventure', 'Indie']",0,0,"['windows', 'mac']",True,6,4,2,66.7,0,False,7.99,0,
['Yurii Nikshych'],['Angels Vs Demons'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']","['Action', 'Adventure']",0,6,"['windows', 'mac']",True,3,2,1,66.7,0,False,2.99,0,
"['Gustavo Lucas', 'Retro Head Game Studio']",['Retro Head Game Studio'],"['Single-player', 'Steam Achievements', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,15,"['windows', 'linux']",True,1,1,0,100.0,0,False,2.99,1,
['Towering Micron'],['Towering Micron'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,2,2,0,100.0,0,False,0.99,1,
['Astridson'],['Astridson'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,20,['windows'],True,19,18,1,94.7,0,False,1.99,1,
['DoughnutDev'],[' DoughnutDev'],"['Single-player', 'Family Sharing']",['Strategy'],0,0,['windows'],True,2,2,0,100.0,0,False,4.99,1,
['BirdyB Studio LLC'],['BirdyB Studio LLC'],"['Single-player', 'Steam Leaderboards', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,1,1,0,100.0,0,False,1.99,1,
['NSFWEntertainment'],['NSFWEntertainment'],"['Single-player', 'Family Sharing']",['RPG'],0,1,['windows'],True,1,0,1,0.0,0,False,2.99,0,
['Gabriel Adriano'],['Gabriel Adriano'],"['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Strategy', 'Early Access']",0,0,['windows'],True,1,1,0,100.0,0,False,1.99,1,
"[""Jim's SqueakLab""]","[""Jim's SqueakLab""]","['Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,"['windows', 'linux']",True,1,1,0,100.0,0,False,4.99,1,
['Jamlab'],['Jam.gg'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Full controller support', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,0,['windows'],True,3,3,0,100.0,0,False,9.99,1,
['WF'],['WF'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,69,['windows'],True,2,2,0,100.0,0,False,1.99,1,
['Follow the fun'],['I commissioned some series'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,51,['windows'],True,4,3,1,75.0,0,False,12.99,0,
['SUDT Games'],['SUDT Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Family Sharing']","['Adventure', 'Indie', 'Early Access']",0,0,['windows'],True,5,5,0,100.0,0,False,0.99,1,
['AURORA STUDIO'],[' AURORA STUDIO'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",0,5,['windows'],True,1,1,0,100.0,0,False,4.99,1,
['BrickCream'],['BrickCream'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",0,4,['windows'],True,9,9,0,100.0,0,False,4.99,1,
['100 Cats'],['100 Cats'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",0,100,['windows'],True,14,13,1,92.9,0,False,0.99,1,
['VOODOO'],"['QubicGames', 'Gamersky Games']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']",['Action'],0,34,['windows'],True,7,6,1,85.7,0,False,4.99,1,
['Agate'],['PQube'],"['Single-player', 'Full controller support', 'Family Sharing']","['Casual', 'Simulation']",0,0,['windows'],True,9,8,1,88.9,0,False,29.99,1,
['deep field'],['deep field'],"['Single-player', 'Family Sharing']","['RPG', 'Simulation']",0,28,['windows'],True,43,38,5,88.4,0,False,8.99,1,
['Bret Swearengen'],['Bret Swearengen'],"['Single-player', 'Full controller support', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,0,['windows'],True,9,7,2,77.8,0,False,0.99,0,
['Creep Games Inc.'],['Creep Games Inc.'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",0,8,"['windows', 'mac', 'linux']",True,46,35,11,76.1,0,False,4.99,0,
['导弹猫工作室'],['导弹猫工作室'],"['Single-player', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",0,0,['windows'],True,1,1,0,100.0,0,False,1.99,1,
['Cemil Buğra Uzunkaya'],['Asocion'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Cloud', 'Includes level editor', 'Family Sharing']","['Action', 'Indie', 'Simulation', 'Early Access']",0,11,['windows'],True,11,11,0,100.0,0,False,7.99,1,
['PATRONES & ESCONDITES'],['PATRONES & ESCONDITES'],"['Single-player', 'Full controller support', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'Simulation']",0,0,"['windows', 'mac']",True,6,5,1,83.3,0,False,4.99,1,
['Nick Marinello'],['Skjald'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Partial Controller Support', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,0,['windows'],True,10,7,3,70.0,0,False,14.99,0,
"['Bloub Team', 'Concepts']","['Bloub Team', 'Concepts']","['Single-player', 'Family Sharing']","['Casual', 'Indie', 'Early Access']",0,9,['windows'],True,2,2,0,100.0,0,False,1.99,1,
['3 Buffoons'],['Going Indie'],"['Single-player', 'Family Sharing']","['Action', 'Indie', 'Early Access']",0,0,['windows'],True,3,2,1,66.7,0,False,0.99,0,
['AB'],['Eccentric Stylist'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",0,30,"['windows', 'mac']",True,10,10,0,100.0,0,False,9.99,1,
['Boundless Games'],['Boundless Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,21,['windows'],True,12,10,2,83.3,0,False,2.99,1,
['Street Art Studios'],['Street Art Studios'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,35,['windows'],True,7,6,1,85.7,0,False,5.99,1,
['Leakage Games'],['Leakage Games'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,11,['windows'],True,3,3,0,100.0,0,False,1.99,1,
['Ponzu Cafe'],['Ponzu Cafe'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,11,['windows'],True,2,2,0,100.0,0,False,2.7,1,
['Matthew Brown'],['Matthew Brown'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']",['Indie'],0,2,['windows'],True,57,55,2,96.5,0,False,2.99,1,
['Knitting Games'],['Knitting Games'],"['Single-player', 'Family Sharing']","['Indie', 'Early Access']",0,0,"['windows', 'linux']",True,321,268,53,83.5,0,False,10.99,1,
['危途旅行团TravellersOnHazard'],['危途旅行团TravellersOnHazard'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,4,['windows'],True,3,3,0,100.0,0,False,0.99,1,
['Z-Software'],['Aerosoft GmbH'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Simulation']",0,23,['windows'],True,96,29,67,30.2,0,False,29.99,0,
['Brenntkopf Development'],[' Brenntkopf Publishing'],"['Single-player', 'Family Sharing']",['Indie'],0,0,['windows'],True,6,6,0,100.0,0,False,1.99,1,
['DIVR Labs'],['DIVR Labs'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Tracked Controller Support', 'VR Only']","['Action', 'Adventure', 'Sports', 'Free To Play', 'Early Access']",0,0,['windows'],True,1,1,0,100.0,0,True,0.0,1,
['ProjectX'],['ProjectX'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",0,75,['windows'],True,7,7,0,100.0,0,False,11.99,1,
['Adelheid Software Ltd.'],['Adelheid Software Ltd.'],"['Single-player', 'Family Sharing']",['Casual'],0,0,['windows'],True,1,1,0,100.0,0,False,3.99,1,
"['Sylph', 'Rolemusic']",['Sylph'],"['Single-player', 'Full controller support', 'Family Sharing']",['Adventure'],0,18,['windows'],True,32,32,0,100.0,0,False,4.99,1,
['Snitches'],['Snitches'],"['Single-player', 'Family Sharing']",['Indie'],0,0,['windows'],True,5,3,2,60.0,0,False,2.99,0,
['Winged Cloud'],['Winged Cloud'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Family Sharing']",['Simulation'],0,15,"['windows', 'mac', 'linux']",True,8,8,0,100.0,0,False,9.99,1,
['Lettuce Studios'],['Lettuce Studios'],"['Single-player', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",0,0,"['windows', 'linux']",True,20,16,4,80.0,0,False,2.99,1,
['DORIDORI STUDIO'],['DORIDORI STUDIO'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",0,188,['windows'],True,218,206,12,94.5,0,False,2.99,1,
['Exit 1 Studios'],['Exit 1 Studios'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Simulation', 'Strategy']",0,38,['windows'],True,7,6,1,85.7,0,False,2.99,1,
['FlowerStudio'],['FlowerStudio'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie']",0,100,['windows'],True,3,3,0,100.0,0,False,0.99,1,
['Naughty Clogs'],['Naughty Clogs'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Early Access']",0,0,['windows'],True,35,31,4,88.6,0,False,9.99,1,
['SillyGooseGames'],['SillyGooseGames'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Indie', 'RPG']",0,27,['windows'],True,12,12,0,100.0,0,False,6.99,1,
['Solid Neon Games'],['JanduSoft'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie', 'Racing']",0,14,['windows'],True,1,0,1,0.0,0,False,10.99,0,
['Cornutopia Software'],['Cornutopia Software'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie']",0,1,['windows'],True,1,1,0,100.0,0,False,8.99,1,
['E.Mert'],['E.Mert'],"['Multi-player', 'PvP', 'Online PvP', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Early Access']",0,0,['windows'],True,2,2,0,100.0,0,False,2.99,1,
['Pixe-late'],['Pixe-late'],"['Single-player', 'Full controller support', 'Family Sharing']","['Adventure', 'Indie', 'Early Access']",0,0,['windows'],True,1,1,0,100.0,0,False,3.99,1,
['Pakkuri Paradise'],['Kagura Games'],"['Single-player', 'Steam Cloud', 'Family Sharing']",['RPG'],0,0,['windows'],True,44,39,5,88.6,0,False,17.99,1,
['Sandra Moen'],['Sandra Moen'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Casual'],0,8,['windows'],True,2,0,2,0.0,0,False,13.99,0,
['蒸汽满满工作室'],['蒸汽满满工作室'],"['Single-player', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",0,34,['windows'],True,901,861,40,95.6,0,False,6.99,1,
['727 Not Hound'],[' 727 Not Hound'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,12,['windows'],True,1,1,0,100.0,0,False,5.99,1,
['Wild Banana'],['Wild Banana'],"['Single-player', 'Steam Achievements', 'Family Sharing']",['Indie'],0,7,['windows'],True,35,27,8,77.1,0,False,6.99,0,
['ycyclop games'],['ycyclop games'],"['Single-player', 'Family Sharing']",['Strategy'],0,0,['windows'],True,6,3,3,50.0,0,False,7.99,0,
['GalaxyVerse'],['GalaxyVerse'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,0,['windows'],True,171,114,57,66.7,0,False,3.99,0,
['AfoGames'],['AfoGames'],"['Single-player', 'Family Sharing']",['Casual'],0,0,['windows'],True,1,1,0,100.0,0,False,9.99,1,
['Ells&Pills'],['Ells&Pills'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Simulation']",0,5,['windows'],True,31,27,4,87.1,0,False,1.99,1,
['Super PowerUp Games'],['Super PowerUp Games'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure']",0,20,['windows'],True,2,2,0,100.0,0,False,2.99,1,
['Vidas Salavejus'],['Vidas Salavejus'],"['Single-player', 'Family Sharing']",['Indie'],0,0,['windows'],True,3,1,2,33.3,0,False,2.99,0,
['戴永翔(Dai Yong Xiang)'],['alex94i60'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Racing', 'RPG']",0,42,['windows'],True,5,5,0,100.0,0,False,1.99,1,
['Vidas Salavejus'],['Vidas Salavejus'],"['Single-player', 'Family Sharing']",['Indie'],0,0,['windows'],True,3,3,0,100.0,0,False,2.99,1,
['Astra Playroom'],['Astra Playroom'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",0,10,['windows'],True,2,1,1,50.0,0,False,0.99,0,
['Synnergy Circle Games'],['Synnergy Circle Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Leaderboards', 'Family Sharing']",['Casual'],0,8,"['windows', 'mac', 'linux']",True,6,6,0,100.0,0,False,1.99,1,
['Vincent Dhaudt'],['Vincent Dhaudt'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",0,10,['windows'],True,5,5,0,100.0,0,False,8.99,1,
['Flipside Games'],['Flipside Games'],"['Single-player', 'Multi-player', 'MMO', 'Family Sharing']","['Action', 'Indie', 'RPG', 'Early Access']",0,0,['windows'],True,12,8,4,66.7,0,False,0.99,0,
['UnderDoor'],['UnderDoor'],"['Single-player', 'Family Sharing']","['Casual', 'Indie']",0,0,['windows'],True,3,2,1,66.7,0,False,2.99,0,
['Lazy Turtle Games'],['Lazy Turtle Games'],"['Single-player', 'Family Sharing']",['Casual'],0,0,['windows'],True,1,1,0,100.0,0,False,6.99,1,
['REVVALUTION Studio'],['REVVALUTION Studio'],"['Single-player', 'Family Sharing']",['Indie'],0,0,['windows'],True,62,49,13,79.0,0,False,4.99,0,
"['Brøderbund', 'Jordan Freeman Group', 'Living Books', 'Wanderful Interactive Storybooks']","['ZOOM Platform Media', 'Wanderful Interactive Storybooks']","['Single-player', 'Family Sharing']",['Casual'],0,0,['windows'],True,3,3,0,100.0,0,False,9.99,1,
['MrZapps'],['MrZapps'],"['Single-player', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",0,0,['windows'],True,1,0,1,0.0,0,False,9.99,0,
['Origami Sword'],['Origami Sword'],"['Single-player', 'Partial Controller Support', 'Family Sharing']","['Casual', 'Indie']",0,0,"['windows', 'linux']",True,6,6,0,100.0,0,False,6.99,1,
['Tommy Games'],['Tommy Games'],"['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Indie', 'Simulation']",0,14,['windows'],True,1,0,1,0.0,0,False,4.99,0,
['GAMIX GAMES'],['GAMIX GAMES'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Simulation']",0,0,['windows'],True,1,1,0,100.0,0,False,1.99,1,
['Cozy Creative Games'],['Cozy Creative Games'],"['Single-player', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",0,0,"['windows', 'mac']",True,1,1,0,100.0,0,False,3.99,1,
